"Notes"	"Disease"	"Disease Code"	"State"	"State Code"	"Year"	"Year Code"	STD Cases	Population	Rate
	"Chlamydia"	"274"	"Massachusetts"	"25"	"2008"	"2008"	17503	6497967	269.36
	"Chlamydia"	"274"	"Massachusetts"	"25"	"2009"	"2009"	19315	6593587	292.94
	"Chlamydia"	"274"	"Massachusetts"	"25"	"2010"	"2010"	21080	6547629	321.95
	"Chlamydia"	"274"	"Massachusetts"	"25"	"2011"	"2011"	22764	6587536	345.56
	"Chlamydia"	"274"	"Massachusetts"	"25"	"2012"	"2012"	23550	6646144	354.34
	"Chlamydia"	"274"	"Massachusetts"	"25"	"2013"	"2013"	23210	6692824	346.79
	"Chlamydia"	"274"	"Massachusetts"	"25"	"2014"	"2014"	21271	6692824	317.82
"Total"	"Chlamydia"	"274"	"Massachusetts"	"25"			281991	122579820	230.05
	"Chlamydia"	"274"	"Michigan"	"26"	"1996"	"1996"	19979	9758645	204.73
	"Chlamydia"	"274"	"Michigan"	"26"	"1997"	"1997"	21399	9809051	218.16
	"Chlamydia"	"274"	"Michigan"	"26"	"1998"	"1998"	22156	9847942	224.98
	"Chlamydia"	"274"	"Michigan"	"26"	"1999"	"1999"	23107	9897116	233.47
	"Chlamydia"	"274"	"Michigan"	"26"	"2000"	"2000"	26237	9956115	263.53
	"Chlamydia"	"274"	"Michigan"	"26"	"2001"	"2001"	31090	10006266	310.70
	"Chlamydia"	"274"	"Michigan"	"26"	"2002"	"2002"	32272	10050446	321.10
	"Chlamydia"	"274"	"Michigan"	"26"	"2003"	"2003"	32572	10079985	323.13
	"Chlamydia"	"274"	"Michigan"	"26"	"2004"	"2004"	41246	10112620	407.87
	"Chlamydia"	"274"	"Michigan"	"26"	"2005"	"2005"	38730	10120860	382.68
	"Chlamydia"	"274"	"Michigan"	"26"	"2006"	"2006"	36753	10095643	364.05
	"Chlamydia"	"274"	"Michigan"	"26"	"2007"	"2007"	37353	10071822	370.87
	"Chlamydia"	"274"	"Michigan"	"26"	"2008"	"2008"	44923	10003422	449.08
	"Chlamydia"	"274"	"Michigan"	"26"	"2009"	"2009"	45714	9969727	458.53
	"Chlamydia"	"274"	"Michigan"	"26"	"2010"	"2010"	49478	9883640	500.61
	"Chlamydia"	"274"	"Michigan"	"26"	"2011"	"2011"	49568	9876187	501.89
	"Chlamydia"	"274"	"Michigan"	"26"	"2012"	"2012"	47566	9883360	481.27
	"Chlamydia"	"274"	"Michigan"	"26"	"2013"	"2013"	44835	9895622	453.08
	"Chlamydia"	"274"	"Michigan"	"26"	"2014"	"2014"	44256	9895622	447.23
"Total"	"Chlamydia"	"274"	"Michigan"	"26"			689234	189214091	364.26
	"Chlamydia"	"274"	"Minnesota"	"27"	"1996"	"1996"	5608	4712827	118.99
	"Chlamydia"	"274"	"Minnesota"	"27"	"1997"	"1997"	6780	4763390	142.34
	"Chlamydia"	"274"	"Minnesota"	"27"	"1998"	"1998"	6970	4813412	144.80
	"Chlamydia"	"274"	"Minnesota"	"27"	"1999"	"1999"	7450	4873481	152.87
	"Chlamydia"	"274"	"Minnesota"	"27"	"2000"	"2000"	8102	4934248	164.20
	"Chlamydia"	"274"	"Minnesota"	"27"	"2001"	"2001"	8323	4984535	166.98
	"Chlamydia"	"274"	"Minnesota"	"27"	"2002"	"2002"	10107	5019720	201.35
	"Chlamydia"	"274"	"Minnesota"	"27"	"2003"	"2003"	10714	5059375	211.76
	"Chlamydia"	"274"	"Minnesota"	"27"	"2004"	"2004"	11602	5100958	227.45
	"Chlamydia"	"274"	"Minnesota"	"27"	"2005"	"2005"	12189	5132799	237.47
	"Chlamydia"	"274"	"Minnesota"	"27"	"2006"	"2006"	12935	5167101	250.33
	"Chlamydia"	"274"	"Minnesota"	"27"	"2007"	"2007"	13413	5197621	258.06
	"Chlamydia"	"274"	"Minnesota"	"27"	"2008"	"2008"	14351	5220393	274.90
	"Chlamydia"	"274"	"Minnesota"	"27"	"2009"	"2009"	14197	5266214	269.59
	"Chlamydia"	"274"	"Minnesota"	"27"	"2010"	"2010"	15294	5303925	288.35
	"Chlamydia"	"274"	"Minnesota"	"27"	"2011"	"2011"	16902	5344861	316.23
	"Chlamydia"	"274"	"Minnesota"	"27"	"2012"	"2012"	18056	5379139	335.67
	"Chlamydia"	"274"	"Minnesota"	"27"	"2013"	"2013"	18742	5420380	345.77
	"Chlamydia"	"274"	"Minnesota"	"27"	"2014"	"2014"	19907	5420380	367.26
"Total"	"Chlamydia"	"274"	"Minnesota"	"27"			231642	97114759	238.52
	"Chlamydia"	"274"	"Mississippi"	"28"	"1996"	"1996"	4848	2748085	176.41
	"Chlamydia"	"274"	"Mississippi"	"28"	"1997"	"1997"	10020	2777004	360.82
	"Chlamydia"	"274"	"Mississippi"	"28"	"1998"	"1998"	10631	2804834	379.02
	"Chlamydia"	"274"	"Mississippi"	"28"	"1999"	"1999"	11547	2828408	408.25
	"Chlamydia"	"274"	"Mississippi"	"28"	"2000"	"2000"	12697	2848829	445.69
	"Chlamydia"	"274"	"Mississippi"	"28"	"2001"	"2001"	11793	2859733	412.38
	"Chlamydia"	"274"	"Mississippi"	"28"	"2002"	"2002"	11800	2871782	410.89
	"Chlamydia"	"274"	"Mississippi"	"28"	"2003"	"2003"	12193	2881283	423.18
	"Chlamydia"	"274"	"Mississippi"	"28"	"2004"	"2004"	18863	2902966	649.78
	"Chlamydia"	"274"	"Mississippi"	"28"	"2005"	"2005"	21268	2921088	728.09
	"Chlamydia"	"274"	"Mississippi"	"28"	"2006"	"2006"	19002	2910540	652.87
	"Chlamydia"	"274"	"Mississippi"	"28"	"2007"	"2007"	21686	2918785	742.98
	"Chlamydia"	"274"	"Mississippi"	"28"	"2008"	"2008"	21253	2938618	723.23
	"Chlamydia"	"274"	"Mississippi"	"28"	"2009"	"2009"	23589	2951996	799.09
	"Chlamydia"	"274"	"Mississippi"	"28"	"2010"	"2010"	21417	2967297	721.77
	"Chlamydia"	"274"	"Mississippi"	"28"	"2011"	"2011"	21216	2978512	712.30
	"Chlamydia"	"274"	"Mississippi"	"28"	"2012"	"2012"	23054	2984926	772.35
	"Chlamydia"	"274"	"Mississippi"	"28"	"2013"	"2013"	17464	2991207	583.85
	"Chlamydia"	"274"	"Mississippi"	"28"	"2014"	"2014"	19605	2991207	655.42
"Total"	"Chlamydia"	"274"	"Mississippi"	"28"			313946	55077100	570.01
	"Chlamydia"	"274"	"Missouri"	"29"	"1996"	"1996"	11952	5431553	220.05
	"Chlamydia"	"274"	"Missouri"	"29"	"1997"	"1997"	12257	5481193	223.62
	"Chlamydia"	"274"	"Missouri"	"29"	"1998"	"1998"	12670	5521765	229.46
	"Chlamydia"	"274"	"Missouri"	"29"	"1999"	"1999"	13355	5561948	240.11
	"Chlamydia"	"274"	"Missouri"	"29"	"2000"	"2000"	13448	5605067	239.93
	"Chlamydia"	"274"	"Missouri"	"29"	"2001"	"2001"	13949	5637309	247.44
	"Chlamydia"	"274"	"Missouri"	"29"	"2002"	"2002"	16181	5672579	285.25
	"Chlamydia"	"274"	"Missouri"	"29"	"2003"	"2003"	18570	5704484	325.53
	"Chlamydia"	"274"	"Missouri"	"29"	"2004"	"2004"	21319	5754618	370.47
	"Chlamydia"	"274"	"Missouri"	"29"	"2005"	"2005"	22371	5800310	385.69
	"Chlamydia"	"274"	"Missouri"	"29"	"2006"	"2006"	22982	5842713	393.35
	"Chlamydia"	"274"	"Missouri"	"29"	"2007"	"2007"	23308	5878415	396.50
	"Chlamydia"	"274"	"Missouri"	"29"	"2008"	"2008"	24817	5911605	419.80
	"Chlamydia"	"274"	"Missouri"	"29"	"2009"	"2009"	25868	5987580	432.03
	"Chlamydia"	"274"	"Missouri"	"29"	"2010"	"2010"	26049	5988927	434.95
	"Chlamydia"	"274"	"Missouri"	"29"	"2011"	"2011"	27887	6010688	463.96
	"Chlamydia"	"274"	"Missouri"	"29"	"2012"	"2012"	27835	6021988	462.22
	"Chlamydia"	"274"	"Missouri"	"29"	"2013"	"2013"	27328	6044171	452.14
	"Chlamydia"	"274"	"Missouri"	"29"	"2014"	"2014"	27981	6044171	462.94
"Total"	"Chlamydia"	"274"	"Missouri"	"29"			390127	109901084	354.98
	"Chlamydia"	"274"	"Montana"	"30"	"1996"	"1996"	1219	886254	137.54
	"Chlamydia"	"274"	"Montana"	"30"	"1997"	"1997"	1208	889865	135.75
	"Chlamydia"	"274"	"Montana"	"30"	"1998"	"1998"	1412	892431	158.22
	"Chlamydia"	"274"	"Montana"	"30"	"1999"	"1999"	1589	897507	177.05
	"Chlamydia"	"274"	"Montana"	"30"	"2000"	"2000"	1469	903416	162.60
	"Chlamydia"	"274"	"Montana"	"30"	"2001"	"2001"	1897	905382	209.53
	"Chlamydia"	"274"	"Montana"	"30"	"2002"	"2002"	2475	909453	272.14
	"Chlamydia"	"274"	"Montana"	"30"	"2003"	"2003"	2547	917621	277.57
	"Chlamydia"	"274"	"Montana"	"30"	"2004"	"2004"	2608	926865	281.38
	"Chlamydia"	"274"	"Montana"	"30"	"2005"	"2005"	2400	935670	256.50
	"Chlamydia"	"274"	"Montana"	"30"	"2006"	"2006"	2650	944632	280.53
	"Chlamydia"	"274"	"Montana"	"30"	"2007"	"2007"	2748	957861	286.89
	"Chlamydia"	"274"	"Montana"	"30"	"2008"	"2008"	3101	967440	320.54
	"Chlamydia"	"274"	"Montana"	"30"	"2009"	"2009"	2988	974989	306.46
	"Chlamydia"	"274"	"Montana"	"30"	"2010"	"2010"	3082	989415	311.50
	"Chlamydia"	"274"	"Montana"	"30"	"2011"	"2011"	3406	998199	341.21
	"Chlamydia"	"274"	"Montana"	"30"	"2012"	"2012"	3827	1005141	380.74
	"Chlamydia"	"274"	"Montana"	"30"	"2013"	"2013"	3818	1015165	376.10
	"Chlamydia"	"274"	"Montana"	"30"	"2014"	"2014"	4193	1015165	413.04
"Total"	"Chlamydia"	"274"	"Montana"	"30"			48637	17932471	271.22
	"Chlamydia"	"274"	"Nebraska"	"31"	"1996"	"1996"	2478	1673740	148.05
	"Chlamydia"	"274"	"Nebraska"	"31"	"1997"	"1997"	2766	1686418	164.02
	"Chlamydia"	"274"	"Nebraska"	"31"	"1998"	"1998"	2911	1695816	171.66
	"Chlamydia"	"274"	"Nebraska"	"31"	"1999"	"1999"	3616	1704764	212.11
	"Chlamydia"	"274"	"Nebraska"	"31"	"2000"	"2000"	3791	1713375	221.26
	"Chlamydia"	"274"	"Nebraska"	"31"	"2001"	"2001"	3206	1720039	186.39
	"Chlamydia"	"274"	"Nebraska"	"31"	"2002"	"2002"	4779	1729180	276.37
	"Chlamydia"	"274"	"Nebraska"	"31"	"2003"	"2003"	4739	1739291	272.47
	"Chlamydia"	"274"	"Nebraska"	"31"	"2004"	"2004"	5238	1747214	299.79
	"Chlamydia"	"274"	"Nebraska"	"31"	"2005"	"2005"	5098	1758787	289.86
	"Chlamydia"	"274"	"Nebraska"	"31"	"2006"	"2006"	5428	1768331	306.96
	"Chlamydia"	"274"	"Nebraska"	"31"	"2007"	"2007"	5132	1774571	289.20
	"Chlamydia"	"274"	"Nebraska"	"31"	"2008"	"2008"	5573	1783432	312.49
	"Chlamydia"	"274"	"Nebraska"	"31"	"2009"	"2009"	5443	1796619	302.96
	"Chlamydia"	"274"	"Nebraska"	"31"	"2010"	"2010"	5114	1826341	280.01
	"Chlamydia"	"274"	"Nebraska"	"31"	"2011"	"2011"	6780	1842641	367.95
	"Chlamydia"	"274"	"Nebraska"	"31"	"2012"	"2012"	6748	1855525	363.67
	"Chlamydia"	"274"	"Nebraska"	"31"	"2013"	"2013"	7301	1868516	390.74
	"Chlamydia"	"274"	"Nebraska"	"31"	"2014"	"2014"	7499	1868516	401.33
"Total"	"Chlamydia"	"274"	"Nebraska"	"31"			93640	33553116	279.08
	"Chlamydia"	"274"	"Nevada"	"32"	"1996"	"1996"	2946	1666320	176.80
	"Chlamydia"	"274"	"Nevada"	"32"	"1997"	"1997"	2887	1764104	163.65
	"Chlamydia"	"274"	"Nevada"	"32"	"1998"	"1998"	3320	1853191	179.15
	"Chlamydia"	"274"	"Nevada"	"32"	"1999"	"1999"	3086	1934718	159.51
	"Chlamydia"	"274"	"Nevada"	"32"	"2000"	"2000"	4019	2018828	199.08
	"Chlamydia"	"274"	"Nevada"	"32"	"2001"	"2001"	4831	2097722	230.30
	"Chlamydia"	"274"	"Nevada"	"32"	"2002"	"2002"	5936	2173491	273.11
	"Chlamydia"	"274"	"Nevada"	"32"	"2003"	"2003"	5830	2241154	260.13
	"Chlamydia"	"274"	"Nevada"	"32"	"2004"	"2004"	6690	2334771	286.54
	"Chlamydia"	"274"	"Nevada"	"32"	"2005"	"2005"	7321	2414807	303.17
	"Chlamydia"	"274"	"Nevada"	"32"	"2006"	"2006"	8398	2495529	336.52
	"Chlamydia"	"274"	"Nevada"	"32"	"2007"	"2007"	9514	2565382	370.86
	"Chlamydia"	"274"	"Nevada"	"32"	"2008"	"2008"	9670	2600167	371.90
	"Chlamydia"	"274"	"Nevada"	"32"	"2009"	"2009"	10045	2643085	380.05
	"Chlamydia"	"274"	"Nevada"	"32"	"2010"	"2010"	9666	2700551	357.93
	"Chlamydia"	"274"	"Nevada"	"32"	"2011"	"2011"	10507	2723322	385.82
	"Chlamydia"	"274"	"Nevada"	"32"	"2012"	"2012"	11137	2758931	403.67
	"Chlamydia"	"274"	"Nevada"	"32"	"2013"	"2013"	11781	2790136	422.24
	"Chlamydia"	"274"	"Nevada"	"32"	"2014"	"2014"	11841	2790136	424.39
"Total"	"Chlamydia"	"274"	"Nevada"	"32"			139425	44566345	312.85
	"Chlamydia"	"274"	"New Hampshire"	"33"	"1996"	"1996"	734	1174719	62.48
	"Chlamydia"	"274"	"New Hampshire"	"33"	"1997"	"1997"	816	1189425	68.60
	"Chlamydia"	"274"	"New Hampshire"	"33"	"1998"	"1998"	960	1205940	79.61
	"Chlamydia"	"274"	"New Hampshire"	"33"	"1999"	"1999"	976	1222014	79.87
	"Chlamydia"	"274"	"New Hampshire"	"33"	"2000"	"2000"	1130	1240473	91.09
	"Chlamydia"	"274"	"New Hampshire"	"33"	"2001"	"2001"	1383	1259359	109.82
	"Chlamydia"	"274"	"New Hampshire"	"33"	"2002"	"2002"	1557	1275056	122.11
	"Chlamydia"	"274"	"New Hampshire"	"33"	"2003"	"2003"	1616	1287689	125.50
	"Chlamydia"	"274"	"New Hampshire"	"33"	"2004"	"2004"	1736	1299500	133.59
	"Chlamydia"	"274"	"New Hampshire"	"33"	"2005"	"2005"	1842	1309940	140.62
	"Chlamydia"	"274"	"New Hampshire"	"33"	"2006"	"2006"	1997	1314895	151.88
	"Chlamydia"	"274"	"New Hampshire"	"33"	"2007"	"2007"	2055	1315828	156.18
	"Chlamydia"	"274"	"New Hampshire"	"33"	"2008"	"2008"	2109	1315809	160.28
	"Chlamydia"	"274"	"New Hampshire"	"33"	"2009"	"2009"	2102	1324575	158.69
	"Chlamydia"	"274"	"New Hampshire"	"33"	"2010"	"2010"	2462	1316470	187.01
	"Chlamydia"	"274"	"New Hampshire"	"33"	"2011"	"2011"	3010	1318194	228.34
	"Chlamydia"	"274"	"New Hampshire"	"33"	"2012"	"2012"	3072	1320718	232.60
	"Chlamydia"	"274"	"New Hampshire"	"33"	"2013"	"2013"	3119	1323459	235.67
	"Chlamydia"	"274"	"New Hampshire"	"33"	"2014"	"2014"	3586	1323459	270.96
"Total"	"Chlamydia"	"274"	"New Hampshire"	"33"			36262	24337522	149.00
	"Chlamydia"	"274"	"New Jersey"	"34"	"1996"	"1996"	12273	8149596	150.60
	"Chlamydia"	"274"	"New Jersey"	"34"	"1997"	"1997"	10339	8218808	125.80
	"Chlamydia"	"274"	"New Jersey"	"34"	"1998"	"1998"	11686	8287418	141.01
	"Chlamydia"	"274"	"New Jersey"	"34"	"1999"	"1999"	12424	8359592	148.62
	"Chlamydia"	"274"	"New Jersey"	"34"	"2000"	"2000"	10814	8433278	128.23
	"Chlamydia"	"274"	"New Jersey"	"34"	"2001"	"2001"	16312	8511119	191.66
	"Chlamydia"	"274"	"New Jersey"	"34"	"2002"	"2002"	14164	8590303	164.88
	"Chlamydia"	"274"	"New Jersey"	"34"	"2003"	"2003"	16169	8638396	187.18
	"Chlamydia"	"274"	"New Jersey"	"34"	"2004"	"2004"	17448	8698879	200.58
	"Chlamydia"	"274"	"New Jersey"	"34"	"2005"	"2005"	19152	8717925	219.69
	"Chlamydia"	"274"	"New Jersey"	"34"	"2006"	"2006"	20194	8724560	231.46
	"Chlamydia"	"274"	"New Jersey"	"34"	"2007"	"2007"	21536	8685920	247.94
	"Chlamydia"	"274"	"New Jersey"	"34"	"2008"	"2008"	22405	8682661	258.04
	"Chlamydia"	"274"	"New Jersey"	"34"	"2009"	"2009"	23974	8707739	275.32
	"Chlamydia"	"274"	"New Jersey"	"34"	"2010"	"2010"	26142	8791894	297.34
	"Chlamydia"	"274"	"New Jersey"	"34"	"2011"	"2011"	26209	8821155	297.12
	"Chlamydia"	"274"	"New Jersey"	"34"	"2012"	"2012"	27271	8864590	307.64
	"Chlamydia"	"274"	"New Jersey"	"34"	"2013"	"2013"	28327	8899339	318.31
	"Chlamydia"	"274"	"New Jersey"	"34"	"2014"	"2014"	29904	8899339	336.02
"Total"	"Chlamydia"	"274"	"New Jersey"	"34"			366743	163682511	224.06
	"Chlamydia"	"274"	"New Mexico"	"35"	"1996"	"1996"	4109	1752326	234.49
	"Chlamydia"	"274"	"New Mexico"	"35"	"1997"	"1997"	4033	1774839	227.23
	"Chlamydia"	"274"	"New Mexico"	"35"	"1998"	"1998"	3809	1793484	212.38
	"Chlamydia"	"274"	"New Mexico"	"35"	"1999"	"1999"	5017	1808082	277.48
	"Chlamydia"	"274"	"New Mexico"	"35"	"2000"	"2000"	5204	1821767	285.66
	"Chlamydia"	"274"	"New Mexico"	"35"	"2001"	"2001"	6254	1830935	341.57
	"Chlamydia"	"274"	"New Mexico"	"35"	"2002"	"2002"	7417	1855059	399.83
	"Chlamydia"	"274"	"New Mexico"	"35"	"2003"	"2003"	7480	1874614	399.01
	"Chlamydia"	"274"	"New Mexico"	"35"	"2004"	"2004"	9035	1903289	474.70
	"Chlamydia"	"274"	"New Mexico"	"35"	"2005"	"2005"	8456	1928384	438.50
	"Chlamydia"	"274"	"New Mexico"	"35"	"2006"	"2006"	9829	1954599	502.87
	"Chlamydia"	"274"	"New Mexico"	"35"	"2007"	"2007"	9460	1969915	480.22
	"Chlamydia"	"274"	"New Mexico"	"35"	"2008"	"2008"	9262	1984356	466.75
	"Chlamydia"	"274"	"New Mexico"	"35"	"2009"	"2009"	9493	2009671	472.37
	"Chlamydia"	"274"	"New Mexico"	"35"	"2010"	"2010"	11706	2059179	568.48
